No_Event,Event,Swimmers,School,Location,Date,TIME,PL,Against,House.name,Month,Spells,Times
22,200 FREE RELAY,Su Li,Hogwarts,Hogwarts,2019-12-08,02:13:3,1,Beauxbatons,Ravenclaw,December,45.50937734433607,133.3
22,200 FREE RELAY,Morag McDougal,Hogwarts,Hogwarts,2019-12-08,02:13:3,1,Beauxbatons,Ravenclaw,December,48.50937734433607,133.3
22,200 FREE RELAY,Padma Patil,Hogwarts,Hogwarts,2019-12-08,02:13:3,1,Beauxbatons,Gryffindor,December,21.50937734433608,133.3
23,200 FREE RELAY,Lisa Turpin,Hogwarts,Hogwarts,2019-12-08,02:41:3,5,Beauxbatons,Ravenclaw,December,30.9981401115933,161.3
23,200 FREE RELAY,Luna Lovegood,Hogwarts,Hogwarts,2019-12-08,02:41:3,5,Beauxbatons,Ravenclaw,December,42.99814011159331,161.3
23,200 FREE RELAY,Orla Quirke,Hogwarts,Hogwarts,2019-12-08,02:41:3,5,Beauxbatons,Ravenclaw,December,31.9981401115933,161.3
23,200 FREE RELAY,Stewart Ackerley,Hogwarts,Hogwarts,2019-12-08,02:41:3,5,Beauxbatons,Ravenclaw,December,38.4981401115933,161.3
1,200 MEDLEY RELAY,Lucius Malfoy,Hogwarts,Ilvermorny,2019-10-20,02:34:7,2,Ilvermorny,Slytherin,October,76.82062055591467,154.7
1,200 MEDLEY RELAY,Tom Riddle,Hogwarts,Ilvermorny,2019-10-20,02:34:7,2,Ilvermorny,Slytherin,October,72.32062055591467,154.7
1,200 MEDLEY RELAY,Percy Weasley,Hogwarts,Ilvermorny,2019-10-20,02:34:7,2,Ilvermorny,Gryffindor,October,17.820620555914672,154.7
1,200 MEDLEY RELAY,Bill Weasley,Hogwarts,Ilvermorny,2019-10-20,02:34:7,2,Ilvermorny,Gryffindor,October,15.820620555914672,154.7
2,200 MEDLEY RELAY,Charlie Weasley,Hogwarts,Ilvermorny,2019-10-20,02:21:2,1,Ilvermorny,Gryffindor,October,27.410764872521256,141.2
2,200 MEDLEY RELAY,Fred Weasley,Hogwarts,Ilvermorny,2019-10-20,02:21:2,1,Ilvermorny,Gryffindor,October,27.410764872521256,141.2
2,200 MEDLEY RELAY,George Weasley,Hogwarts,Ilvermorny,2019-10-20,02:21:2,1,Ilvermorny,Gryffindor,October,34.410764872521256,141.2
2,200 MEDLEY RELAY,Aberforth Dumbledore,Hogwarts,Ilvermorny,2019-10-20,02:21:2,1,Ilvermorny,Gryffindor,October,15.410764872521256,141.2
21,200 FREE RELAY,Kenneth Towler,Hogwarts,Ilvermorny,2019-10-20,02:28:6,2,Ilvermorny,Gryffindor,October,26.14737550471063,148.6
21,200 FREE RELAY,Filius Flitwick,Hogwarts,Ilvermorny,2019-10-20,02:28:6,2,Ilvermorny,Ravenclaw,October,47.64737550471064,148.6
21,200 FREE RELAY,Nymphadora Tonks,Hogwarts,Ilvermorny,2019-10-20,02:28:6,2,Ilvermorny,Hufflepuff,October,35.64737550471064,148.6
21,200 FREE RELAY,Horace Slughorn,Hogwarts,Ilvermorny,2019-10-20,02:28:6,2,Ilvermorny,Slytherin,October,76.64737550471062,148.6
22,200 FREE RELAY,Phineas Nigellus Black,Hogwarts,Ilvermorny,2019-10-20,02:11:8,1,Ilvermorny,Slytherin,October,78.93626707132017,131.8
22,200 FREE RELAY,Regulus Black,Hogwarts,Ilvermorny,2019-10-20,02:11:8,1,Ilvermorny,Slytherin,October,68.93626707132017,131.8
22,200 FREE RELAY,Bellatrix Lestrange,Hogwarts,Ilvermorny,2019-10-20,02:11:8,1,Ilvermorny,Slytherin,October,77.43626707132017,131.8
22,200 FREE RELAY,Narcissa Malfoy,Hogwarts,Ilvermorny,2019-10-20,02:11:8,1,Ilvermorny,Slytherin,October,78.43626707132017,131.8
23,200 FREE RELAY,Evan Rosier,Hogwarts,Ilvermorny,2019-10-20,03:39:7,5,Ilvermorny,Slytherin,October,58.75830678197542,219.7
23,200 FREE RELAY,Rodolphus Lestrange,Hogwarts,Ilvermorny,2019-10-20,03:39:7,5,Ilvermorny,Slytherin,October,60.25830678197542,219.7
23,200 FREE RELAY,Rabastan Lestrange,Hogwarts,Ilvermorny,2019-10-20,03:39:7,5,Ilvermorny,Slytherin,October,63.25830678197542,219.7
23,200 FREE RELAY,Miles Bletchley,Hogwarts,Ilvermorny,2019-10-20,03:39:7,5,Ilvermorny,Slytherin,October,60.25830678197542,219.7
31,400 FREE RELAY,Dean Thomas,Hogwarts,Ilvermorny,2019-10-20,05:19:3,1,Ilvermorny,Gryffindor,October,0.6592546194801159,319.3
31,400 FREE RELAY,Millicent Bulstrode,Hogwarts,Ilvermorny,2019-10-20,05:19:3,1,Ilvermorny,Slytherin,October,60.659254619480116,319.3
31,400 FREE RELAY,Terry Boot,Hogwarts,Ilvermorny,2019-10-20,05:19:3,1,Ilvermorny,Ravenclaw,October,29.659254619480112,319.3
31,400 FREE RELAY,Ernie Macmillan,Hogwarts,Ilvermorny,2019-10-20,05:19:3,1,Ilvermorny,Hufflepuff,October,19.659254619480112,319.3
32,400 FREE RELAY,Vincent Crabbe,Hogwarts,Ilvermorny,2019-10-20,06:14:1,2,Ilvermorny,Slytherin,October,53.365410318096764,374.1
32,400 FREE RELAY,Gregory Goyle,Hogwarts,Ilvermorny,2019-10-20,06:14:1,2,Ilvermorny,Slytherin,October,45.365410318096764,374.1
32,400 FREE RELAY,Lavender Brown,Hogwarts,Ilvermorny,2019-10-20,06:14:1,2,Ilvermorny,Gryffindor,October,12.865410318096771,374.1
32,400 FREE RELAY,Katie Bell,Hogwarts,Ilvermorny,2019-10-20,06:14:1,2,Ilvermorny,Gryffindor,October,0,374.1
2,200 MEDLEY RELAY,Jack Sloper,Hogwarts,Hogwarts,2019-11-17,02:24:7,2,Uagadou,Gryffindor,November,26.054250172771262,144.7
2,200 MEDLEY RELAY,Victoria Frobisher,Hogwarts,Hogwarts,2019-11-17,02:24:7,2,Uagadou,Gryffindor,November,24.554250172771255,144.7
2,200 MEDLEY RELAY,Geoffrey Hooper,Hogwarts,Hogwarts,2019-11-17,02:24:7,2,Uagadou,Gryffindor,November,22.054250172771255,144.7
2,200 MEDLEY RELAY,Andrew Kirke,Hogwarts,Hogwarts,2019-11-17,02:24:7,2,Uagadou,Gryffindor,November,26.554250172771255,144.7
3,200 MEDLEY RELAY,Demelza Robins,Hogwarts,Hogwarts,2019-11-17,02:55:1,4,Uagadou,Gryffindor,November,25.055111364934326,175.1
3,200 MEDLEY RELAY,Cormac McLaggen,Hogwarts,Hogwarts,2019-11-17,02:55:1,4,Uagadou,Gryffindor,November,24.05511136493432,175.1
3,200 MEDLEY RELAY,Neville Longbottom,Hogwarts,Hogwarts,2019-11-17,02:55:1,4,Uagadou,Gryffindor,November,14.05511136493432,175.1
3,200 MEDLEY RELAY,Ginny Weasley,Hogwarts,Hogwarts,2019-11-17,02:55:1,4,Uagadou,Gryffindor,November,28.055111364934326,175.1
21,200 FREE RELAY,Lisa Turpin,Hogwarts,Hogwarts,2019-11-17,02:47:9,5,Uagadou,Ravenclaw,November,45.779630732578916,167.9
21,200 FREE RELAY,Luna Lovegood,Hogwarts,Hogwarts,2019-11-17,02:47:9,5,Uagadou,Ravenclaw,November,35.779630732578916,167.9
21,200 FREE RELAY,Orla Quirke,Hogwarts,Hogwarts,2019-11-17,02:47:9,5,Uagadou,Ravenclaw,November,33.779630732578916,167.9
21,200 FREE RELAY,Stewart Ackerley,Hogwarts,Hogwarts,2019-11-17,02:47:9,5,Uagadou,Ravenclaw,November,31.77963073257892,167.9
22,200 FREE RELAY,Susan Bones,Hogwarts,Hogwarts,2019-11-17,02:11:7,3,Uagadou,Hufflepuff,November,48.96507213363706,131.7
22,200 FREE RELAY,Eleanor Branstone,Hogwarts,Hogwarts,2019-11-17,02:11:7,3,Uagadou,Hufflepuff,November,57.465072133637065,131.7
22,200 FREE RELAY,Owen Cauldwell,Hogwarts,Hogwarts,2019-11-17,02:11:7,3,Uagadou,Hufflepuff,November,39.96507213363706,131.7
22,200 FREE RELAY,Justin Finch-Fletchley,Hogwarts,Hogwarts,2019-11-17,02:11:7,3,Uagadou,Hufflepuff,November,44.96507213363706,131.7
23,200 FREE RELAY,Wayne Hopkins,Hogwarts,Hogwarts,2019-11-17,02:53:1,6,Uagadou,Hufflepuff,November,42.88503755054882,173.1
23,200 FREE RELAY,Megan Jones,Hogwarts,Hogwarts,2019-11-17,02:53:1,6,Uagadou,Hufflepuff,November,46.385037550548816,173.1
23,200 FREE RELAY,Laura Madley,Hogwarts,Hogwarts,2019-11-17,02:53:1,6,Uagadou,Hufflepuff,November,48.885037550548816,173.1
23,200 FREE RELAY,Kevin Whitby,Hogwarts,Hogwarts,2019-11-17,02:53:1,6,Uagadou,Hufflepuff,November,44.385037550548816,173.1
31,400 FREE RELAY,Lucius Malfoy,Hogwarts,Hogwarts,2019-11-17,05:56:4,4,Uagadou,Slytherin,November,62.029180695847366,356.4
31,400 FREE RELAY,Tom Riddle,Hogwarts,Hogwarts,2019-11-17,05:56:4,4,Uagadou,Slytherin,November,51.52918069584736,356.4
31,400 FREE RELAY,Percy Weasley,Hogwarts,Hogwarts,2019-11-17,05:56:4,4,Uagadou,Gryffindor,November,2.5291806958473657,356.4
31,400 FREE RELAY,Bill Weasley,Hogwarts,Hogwarts,2019-11-17,05:56:4,4,Uagadou,Gryffindor,November,13.029180695847359,356.4
2,200 MEDLEY RELAY,Cedric Diggory,Hogwarts,Mahoutokoro,2019-11-22,02:19:5,3,Mahoutokoro,Hufflepuff,November,39.842293906810035,139.5
2,200 MEDLEY RELAY,Angelina Johnson,Hogwarts,Mahoutokoro,2019-11-22,02:19:5,3,Mahoutokoro,Gryffindor,November,31.342293906810035,139.5
2,200 MEDLEY RELAY,Molly Weasley,Hogwarts,Mahoutokoro,2019-11-22,02:19:5,3,Mahoutokoro,Gryffindor,November,26.342293906810035,139.5
2,200 MEDLEY RELAY,Arthur Weasley,Hogwarts,Mahoutokoro,2019-11-22,02:19:5,3,Mahoutokoro,Gryffindor,November,21.342293906810035,139.5
3,200 MEDLEY RELAY,James Potter,Hogwarts,Mahoutokoro,2019-11-22,03:07:4,4,Mahoutokoro,Gryffindor,November,11.680896478121667,187.4
3,200 MEDLEY RELAY,Lily Potter,Hogwarts,Mahoutokoro,2019-11-22,03:07:4,4,Mahoutokoro,Gryffindor,November,20.180896478121667,187.4
3,200 MEDLEY RELAY,Severus Snape,Hogwarts,Mahoutokoro,2019-11-22,03:07:4,4,Mahoutokoro,Slytherin,November,61.68089647812167,187.4
3,200 MEDLEY RELAY,Olive Hornby,Hogwarts,Mahoutokoro,2019-11-22,03:07:4,4,Mahoutokoro,Gryffindor,November,16.180896478121667,187.4
21,200 FREE RELAY,Evan Rosier,Hogwarts,Mahoutokoro,2019-11-22,03:05:4,6,Mahoutokoro,Slytherin,November,61.968716289104634,185.4
21,200 FREE RELAY,Rodolphus Lestrange,Hogwarts,Mahoutokoro,2019-11-22,03:05:4,6,Mahoutokoro,Slytherin,November,62.968716289104634,185.4
21,200 FREE RELAY,Rabastan Lestrange,Hogwarts,Mahoutokoro,2019-11-22,03:05:4,6,Mahoutokoro,Slytherin,November,66.46871628910463,185.4
21,200 FREE RELAY,Miles Bletchley,Hogwarts,Mahoutokoro,2019-11-22,03:05:4,6,Mahoutokoro,Slytherin,November,58.468716289104634,185.4
22,200 FREE RELAY,Harry Potter,Hogwarts,Mahoutokoro,2019-11-22,02:15:6,3,Mahoutokoro,Gryffindor,November,30.873156342182888,135.6
22,200 FREE RELAY,Ron Weasley,Hogwarts,Mahoutokoro,2019-11-22,02:15:6,3,Mahoutokoro,Gryffindor,November,26.87315634218288,135.6
22,200 FREE RELAY,Hermione Granger,Hogwarts,Mahoutokoro,2019-11-22,02:15:6,3,Mahoutokoro,Gryffindor,November,31.373156342182895,135.6
22,200 FREE RELAY,Colin Creevey,Hogwarts,Mahoutokoro,2019-11-22,02:15:6,3,Mahoutokoro,Gryffindor,November,20.873156342182888,135.6
23,200 FREE RELAY,Seamus Finnigan,Hogwarts,Mahoutokoro,2019-11-22,02:42:8,5,Mahoutokoro,Gryffindor,November,17.712530712530715,162.8
23,200 FREE RELAY,Hannah Abbott,Hogwarts,Mahoutokoro,2019-11-22,02:42:8,5,Mahoutokoro,Hufflepuff,November,42.71253071253071,162.8
23,200 FREE RELAY,Pansy Parkinson,Hogwarts,Mahoutokoro,2019-11-22,02:42:8,5,Mahoutokoro,Slytherin,November,67.71253071253071,162.8
23,200 FREE RELAY,Zacharias Smith,Hogwarts,Mahoutokoro,2019-11-22,02:42:8,5,Mahoutokoro,Hufflepuff,November,37.21253071253071,162.8
31,400 FREE RELAY,Parvati Patil,Hogwarts,Mahoutokoro,2019-11-22,05:36:8,3,Mahoutokoro,Gryffindor,November,0.8456057007125928,336.8
31,400 FREE RELAY,Dennis Creevey,Hogwarts,Mahoutokoro,2019-11-22,05:36:8,3,Mahoutokoro,Gryffindor,November,3.3456057007125928,336.8
31,400 FREE RELAY,Eloise Midgen,Hogwarts,Mahoutokoro,2019-11-22,05:36:8,3,Mahoutokoro,Gryffindor,November,0,336.8
31,400 FREE RELAY,Ritchie Coote,Hogwarts,Mahoutokoro,2019-11-22,05:36:8,3,Mahoutokoro,Gryffindor,November,6.845605700712589,336.8
2,200 MEDLEY RELAY,Romilda Vane,Hogwarts,Hogwarts,2019-10-19,02:43:9,4,Castelobruxo,Gryffindor,October,28.506406345332522,163.9
2,200 MEDLEY RELAY,Natalie McDonald,Hogwarts,Hogwarts,2019-10-19,02:43:9,4,Castelobruxo,Gryffindor,October,20.506406345332522,163.9
2,200 MEDLEY RELAY,Jimmy Peakes,Hogwarts,Hogwarts,2019-10-19,02:43:9,4,Castelobruxo,Gryffindor,October,20.006406345332515,163.9
2,200 MEDLEY RELAY,Euan Abercrombie,Hogwarts,Hogwarts,2019-10-19,02:43:9,4,Castelobruxo,Gryffindor,October,22.506406345332515,163.9
3,200 MEDLEY RELAY,Mary MacDonald,Hogwarts,Hogwarts,2019-10-19,03:15:8,5,Castelobruxo,Gryffindor,October,16.536261491317667,195.8
3,200 MEDLEY RELAY,Penelope Clearwater,Hogwarts,Hogwarts,2019-10-19,03:15:8,5,Castelobruxo,Ravenclaw,October,29.536261491317667,195.8
3,200 MEDLEY RELAY,Roger Davies,Hogwarts,Hogwarts,2019-10-19,03:15:8,5,Castelobruxo,Ravenclaw,October,42.036261491317674,195.8
3,200 MEDLEY RELAY,Eddie Carmichael,Hogwarts,Hogwarts,2019-10-19,03:15:8,5,Castelobruxo,Ravenclaw,October,25.536261491317667,195.8
21,200 FREE RELAY,Wayne Hopkins,Hogwarts,Hogwarts,2019-10-19,03:03:6,5,Castelobruxo,Hufflepuff,October,30.733115468409586,183.6
21,200 FREE RELAY,Megan Jones,Hogwarts,Hogwarts,2019-10-19,03:03:6,5,Castelobruxo,Hufflepuff,October,38.733115468409586,183.6
21,200 FREE RELAY,Laura Madley,Hogwarts,Hogwarts,2019-10-19,03:03:6,5,Castelobruxo,Hufflepuff,October,27.733115468409583,183.6
21,200 FREE RELAY,Kevin Whitby,Hogwarts,Hogwarts,2019-10-19,03:03:6,5,Castelobruxo,Hufflepuff,October,47.23311546840959,183.6
22,200 FREE RELAY,Rose Zeller,Hogwarts,Hogwarts,2019-10-19,02:34:4,4,Castelobruxo,Hufflepuff,October,49.38341968911917,154.4
22,200 FREE RELAY,Terence Higgs,Hogwarts,Hogwarts,2019-10-19,02:34:4,4,Castelobruxo,Slytherin,October,66.88341968911917,154.4
22,200 FREE RELAY,Adrian Pucey,Hogwarts,Hogwarts,2019-10-19,02:34:4,4,Castelobruxo,Slytherin,October,62.883419689119165,154.4
22,200 FREE RELAY,Tracey Davis,Hogwarts,Hogwarts,2019-10-19,02:34:4,4,Castelobruxo,Slytherin,October,81.88341968911917,154.4
31,400 FREE RELAY,Albus Dumbledore,Hogwarts,Hogwarts,2019-10-19,06:37:3,4,Castelobruxo,Gryffindor,October,4.084948401711554,397.3
31,400 FREE RELAY,Rubeus Hagrid,Hogwarts,Hogwarts,2019-10-19,06:37:3,4,Castelobruxo,Gryffindor,October,5.584948401711554,397.3
31,400 FREE RELAY,Oliver Wood,Hogwarts,Hogwarts,2019-10-19,06:37:3,4,Castelobruxo,Gryffindor,October,8.084948401711554,397.3
31,400 FREE RELAY,Marcus Flint,Hogwarts,Hogwarts,2019-10-19,06:37:3,4,Castelobruxo,Slytherin,October,51.58494840171156,397.3
32,400 FREE RELAY,Cedric Diggory,Hogwarts,Hogwarts,2019-10-19,07:22:7,5,Castelobruxo,Hufflepuff,October,18.2943302462164,442.7
32,400 FREE RELAY,Angelina Johnson,Hogwarts,Hogwarts,2019-10-19,07:22:7,5,Castelobruxo,Gryffindor,October,0,442.7
32,400 FREE RELAY,Molly Weasley,Hogwarts,Hogwarts,2019-10-19,07:22:7,5,Castelobruxo,Gryffindor,October,10.294330246216397,442.7
32,400 FREE RELAY,Arthur Weasley,Hogwarts,Hogwarts,2019-10-19,07:22:7,5,Castelobruxo,Gryffindor,October,0,442.7
1,200 MEDLEY RELAY,James Potter,Hogwarts,Durmstrang,2019-10-27,03:08:2,5,Durmstrang,Gryffindor,October,14.567481402763022,188.2
1,200 MEDLEY RELAY,Lily Potter,Hogwarts,Durmstrang,2019-10-27,03:08:2,5,Durmstrang,Gryffindor,October,6.567481402763022,188.2
1,200 MEDLEY RELAY,Severus Snape,Hogwarts,Durmstrang,2019-10-27,03:08:2,5,Durmstrang,Slytherin,October,70.06748140276302,188.2
1,200 MEDLEY RELAY,Olive Hornby,Hogwarts,Durmstrang,2019-10-27,03:08:2,5,Durmstrang,Gryffindor,October,6.567481402763022,188.2
2,200 MEDLEY RELAY,Moaning Myrtle,Hogwarts,Durmstrang,2019-10-27,02:47:7,3,Durmstrang,Ravenclaw,October,49.81514609421586,167.7
2,200 MEDLEY RELAY,Bertha Jorkins,Hogwarts,Durmstrang,2019-10-27,02:47:7,3,Durmstrang,Ravenclaw,October,47.81514609421586,167.7
2,200 MEDLEY RELAY,Sirius Black,Hogwarts,Durmstrang,2019-10-27,02:47:7,3,Durmstrang,Gryffindor,October,26.81514609421587,167.7
2,200 MEDLEY RELAY,Peter Pettigrew,Hogwarts,Durmstrang,2019-10-27,02:47:7,3,Durmstrang,Gryffindor,October,19.315146094215862,167.7
21,200 FREE RELAY,Seamus Finnigan,Hogwarts,Durmstrang,2019-10-27,03:08:0,5,Durmstrang,Gryffindor,October,12.595744680851062,188
21,200 FREE RELAY,Hannah Abbott,Hogwarts,Durmstrang,2019-10-27,03:08:0,5,Durmstrang,Hufflepuff,October,37.09574468085107,188
21,200 FREE RELAY,Pansy Parkinson,Hogwarts,Durmstrang,2019-10-27,03:08:0,5,Durmstrang,Slytherin,October,70.09574468085106,188
21,200 FREE RELAY,Zacharias Smith,Hogwarts,Durmstrang,2019-10-27,03:08:0,5,Durmstrang,Hufflepuff,October,26.595744680851062,188
22,200 FREE RELAY,Blaise Zabini,Hogwarts,Durmstrang,2019-10-27,02:15:0,2,Durmstrang,Slytherin,October,68.53703703703704,135
22,200 FREE RELAY,Draco Malfoy,Hogwarts,Durmstrang,2019-10-27,02:15:0,2,Durmstrang,Slytherin,October,69.03703703703704,135
22,200 FREE RELAY,Dean Thomas,Hogwarts,Durmstrang,2019-10-27,02:15:0,2,Durmstrang,Gryffindor,October,17.037037037037038,135
22,200 FREE RELAY,Millicent Bulstrode,Hogwarts,Durmstrang,2019-10-27,02:15:0,2,Durmstrang,Slytherin,October,71.03703703703704,135
31,400 FREE RELAY,Demelza Robins,Hogwarts,Durmstrang,2019-10-27,06:30:9,3,Durmstrang,Gryffindor,October,11.790995139421845,390.9
31,400 FREE RELAY,Cormac McLaggen,Hogwarts,Durmstrang,2019-10-27,06:30:9,3,Durmstrang,Gryffindor,October,11.790995139421845,390.9
31,400 FREE RELAY,Neville Longbottom,Hogwarts,Durmstrang,2019-10-27,06:30:9,3,Durmstrang,Gryffindor,October,0,390.9
31,400 FREE RELAY,Ginny Weasley,Hogwarts,Durmstrang,2019-10-27,06:30:9,3,Durmstrang,Gryffindor,October,0,390.9
32,400 FREE RELAY,Romilda Vane,Hogwarts,Durmstrang,2019-10-27,07:12:8,6,Durmstrang,Gryffindor,October,4.052680221811464,432.8
32,400 FREE RELAY,Natalie McDonald,Hogwarts,Durmstrang,2019-10-27,07:12:8,6,Durmstrang,Gryffindor,October,7.05268022181146,432.8
32,400 FREE RELAY,Jimmy Peakes,Hogwarts,Durmstrang,2019-10-27,07:12:8,6,Durmstrang,Gryffindor,October,7.552680221811457,432.8
32,400 FREE RELAY,Euan Abercrombie,Hogwarts,Durmstrang,2019-10-27,07:12:8,6,Durmstrang,Gryffindor,October,6.052680221811464,432.8
2,200 MEDLEY RELAY,Cho Chang,Hogwarts,Hogwarts,2019-11-09,02:44:9,3,Beauxbatons,Ravenclaw,November,41.32140691328077,164.9
3,200 MEDLEY RELAY,Stephen Cornfoot,Hogwarts,Hogwarts,2019-11-09,03:24:4,5,Beauxbatons,Slytherin,November,58.46183953033268,204.4
21,200 FREE RELAY,Lilian Moon,Hogwarts,Hogwarts,2019-11-09,03:14:5,6,Beauxbatons,Hufflepuff,November,35.706940874035986,194.5
22,200 FREE RELAY,Malcolm Baddock,Hogwarts,Hogwarts,2019-11-09,02:22:9,2,Beauxbatons,Slytherin,November,79.48950314905528,142.9
23,200 FREE RELAY,Percy Weasley,Hogwarts,Hogwarts,2019-11-09,02:34:0,5,Beauxbatons,Gryffindor,November,15.467532467532472,154
30,400 FREE RELAY,Cedric Diggory,Hogwarts,Hogwarts,2019-11-09,07:42:1,6,Beauxbatons,Hufflepuff,November,27.820168794633197,462.1
31,400 FREE RELAY,James Potter,Hogwarts,Hogwarts,2019-11-09,06:01:6,4,Beauxbatons,Gryffindor,November,0,361.6
32,400 FREE RELAY,Moaning Myrtle,Hogwarts,Hogwarts,2019-11-09,07:02:0,5,Beauxbatons,Ravenclaw,November,27.348341232227487,422
3,200 MEDLEY RELAY,Nymphadora Tonks,Hogwarts,Ilvermorny,2019-11-16,02:51:7,4,Ilvermorny,Hufflepuff,November,49.12055911473501,171.7
3,200 MEDLEY RELAY,Horace Slughorn,Hogwarts,Ilvermorny,2019-11-16,02:51:7,4,Ilvermorny,Slytherin,November,73.12055911473502,171.7
3,200 MEDLEY RELAY,Phineas Nigellus Black,Hogwarts,Ilvermorny,2019-11-16,02:51:7,4,Ilvermorny,Slytherin,November,67.120559114735,171.7
3,200 MEDLEY RELAY,Regulus Black,Hogwarts,Ilvermorny,2019-11-16,02:51:7,4,Ilvermorny,Slytherin,November,77.120559114735,171.7
21,200 FREE RELAY,Terry Boot,Hogwarts,Ilvermorny,2019-11-16,03:13:9,6,Ilvermorny,Ravenclaw,November,33.786487880350705,193.9
21,200 FREE RELAY,Ernie Macmillan,Hogwarts,Ilvermorny,2019-11-16,03:13:9,6,Ilvermorny,Hufflepuff,November,28.786487880350702,193.9
21,200 FREE RELAY,Vincent Crabbe,Hogwarts,Ilvermorny,2019-11-16,03:13:9,6,Ilvermorny,Slytherin,November,66.2864878803507,193.9
21,200 FREE RELAY,Gregory Goyle,Hogwarts,Ilvermorny,2019-11-16,03:13:9,6,Ilvermorny,Slytherin,November,62.2864878803507,193.9
22,200 FREE RELAY,Lavender Brown,Hogwarts,Ilvermorny,2019-11-16,02:19:5,3,Ilvermorny,Gryffindor,November,28.342293906810035,139.5
22,200 FREE RELAY,Katie Bell,Hogwarts,Ilvermorny,2019-11-16,02:19:5,3,Ilvermorny,Gryffindor,November,26.842293906810042,139.5
22,200 FREE RELAY,Parvati Patil,Hogwarts,Ilvermorny,2019-11-16,02:19:5,3,Ilvermorny,Gryffindor,November,34.84229390681004,139.5
22,200 FREE RELAY,Dennis Creevey,Hogwarts,Ilvermorny,2019-11-16,02:19:5,3,Ilvermorny,Gryffindor,November,30.842293906810035,139.5
23,200 FREE RELAY,Eloise Midgen,Hogwarts,Ilvermorny,2019-11-16,02:44:1,5,Ilvermorny,Gryffindor,November,26.469226081657524,164.1
23,200 FREE RELAY,Ritchie Coote,Hogwarts,Ilvermorny,2019-11-16,02:44:1,5,Ilvermorny,Gryffindor,November,20.969226081657524,164.1
23,200 FREE RELAY,Jack Sloper,Hogwarts,Ilvermorny,2019-11-16,02:44:1,5,Ilvermorny,Gryffindor,November,27.46922608165753,164.1
23,200 FREE RELAY,Victoria Frobisher,Hogwarts,Ilvermorny,2019-11-16,02:44:1,5,Ilvermorny,Gryffindor,November,23.969226081657524,164.1
30,400 FREE RELAY,Romilda Vane,Hogwarts,Ilvermorny,2019-11-16,06:13:7,6,Ilvermorny,Gryffindor,November,0,373.7
30,400 FREE RELAY,Natalie McDonald,Hogwarts,Ilvermorny,2019-11-16,06:13:7,6,Ilvermorny,Gryffindor,November,1.379716350013382,373.7
30,400 FREE RELAY,Jimmy Peakes,Hogwarts,Ilvermorny,2019-11-16,06:13:7,6,Ilvermorny,Gryffindor,November,0,373.7
30,400 FREE RELAY,Euan Abercrombie,Hogwarts,Ilvermorny,2019-11-16,06:13:7,6,Ilvermorny,Gryffindor,November,0,373.7
31,400 FREE RELAY,Mary MacDonald,Hogwarts,Ilvermorny,2019-11-16,05:57:9,4,Ilvermorny,Gryffindor,November,0,357.9
31,400 FREE RELAY,Penelope Clearwater,Hogwarts,Ilvermorny,2019-11-16,05:57:9,4,Ilvermorny,Ravenclaw,November,26.970382788488404,357.9
31,400 FREE RELAY,Roger Davies,Hogwarts,Ilvermorny,2019-11-16,05:57:9,4,Ilvermorny,Ravenclaw,November,27.970382788488408,357.9
31,400 FREE RELAY,Eddie Carmichael,Hogwarts,Ilvermorny,2019-11-16,05:57:9,4,Ilvermorny,Ravenclaw,November,27.970382788488408,357.9
32,400 FREE RELAY,Cho Chang,Hogwarts,Ilvermorny,2019-11-16,06:28:5,6,Ilvermorny,Ravenclaw,November,31.37001287001287,388.5
32,400 FREE RELAY,Marietta Edgecombe,Hogwarts,Ilvermorny,2019-11-16,06:28:5,6,Ilvermorny,Ravenclaw,November,22.870012870012868,388.5
32,400 FREE RELAY,Mandy Brocklehurst,Hogwarts,Ilvermorny,2019-11-16,06:28:5,6,Ilvermorny,Ravenclaw,November,26.37001287001287,388.5
32,400 FREE RELAY,Michael Corner,Hogwarts,Ilvermorny,2019-11-16,06:28:5,6,Ilvermorny,Ravenclaw,November,26.37001287001287,388.5
2,200 MEDLEY RELAY,Morag McDougal,Hogwarts,Hogwarts,2019-10-20,02:58:2,4,Uagadou,Ravenclaw,October,40.558361391694724,178.2
2,200 MEDLEY RELAY,Padma Patil,Hogwarts,Hogwarts,2019-10-20,02:58:2,4,Uagadou,Gryffindor,October,8.058361391694724,178.2
2,200 MEDLEY RELAY,Lisa Turpin,Hogwarts,Hogwarts,2019-10-20,02:58:2,4,Uagadou,Ravenclaw,October,29.558361391694724,178.2
2,200 MEDLEY RELAY,Luna Lovegood,Hogwarts,Hogwarts,2019-10-20,02:58:2,4,Uagadou,Ravenclaw,October,35.558361391694724,178.2
3,200 MEDLEY RELAY,Orla Quirke,Hogwarts,Hogwarts,2019-10-20,02:57:9,3,Uagadou,Ravenclaw,October,33.60567734682405,177.9
3,200 MEDLEY RELAY,Stewart Ackerley,Hogwarts,Hogwarts,2019-10-20,02:57:9,3,Uagadou,Ravenclaw,October,29.105677346824056,177.9
3,200 MEDLEY RELAY,Susan Bones,Hogwarts,Hogwarts,2019-10-20,02:57:9,3,Uagadou,Hufflepuff,October,39.60567734682406,177.9
3,200 MEDLEY RELAY,Eleanor Branstone,Hogwarts,Hogwarts,2019-10-20,02:57:9,3,Uagadou,Hufflepuff,October,33.60567734682405,177.9
